$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
100083,ET_Cronewt_bow,3,"This monster was once the size of a little finger, but it has since grown greatly.",0,0,7,mon_cronewt_bow,280,None,None,Cronewt Poisoned Needler,0,5,1,2792,1861,5548,3698,280,280,0,114,860,112,336,2370,3555,171,280,1272850,57,2610,57,171,0
100084,ET_velffigy_green,1,"A tool that is used by sorcerer of demons. When the ritual is over, the sorcerer would obtain the ego.",0,0,7,mon_velffigy_green,280,None,None,Corrupt Velfiggy,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100085,ET_Pandroceum,1,"After it became a monster, it was known that it had many uses, so they are being hunted by humans. There's a rumor that the Winterspoon family buys them for a good price.",0,0,7,mon_pandroceum,280,None,None,Pendrosium,5,5,1,2985,1990,3124,2083,504,252,0,171,562,210,140,3055,3055,85,0,1669659,85,2974,85,142,0
100086,ET_Glyquare,4,They are the monsters that were created from the transformations of stone architectures that were engraved with the letters of magic or runes.,0,0,5,mon_glyquare,280,None,None,Glyquare,4,5,1,2388,1592,2444,1629,280,392,0,185,562,140,280,3997,3997,85,280,1134452,85,3156,99,114,0
100087,ET_Sowpent,3,It is still to be investigated how the monsters that were created from the seeds of the plants have the appearance of snake.,0,0,4,mon_sowpent,280,None,None,Sawpent,1,5,1,5625,3750,2792,1861,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100088,ET_Mouse,3,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,7,mon_mouse,280,None,None,Corrupt Mouse,0,5,0,2428,1618,4824,3216,280,280,0,114,860,112,336,1777,2666,171,280,1018280,57,2610,57,171,0
100089,ET_PrisonOfficer,1,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,5,mon_prisonofficer,280,None,None,Masked Jailer,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
10009,StoneOBB,6,Monster,64,49,6,icon_item_nothing,1,None,None,OBB stone,None,2,0,56,37,56,37,1,1,0,2,5,0,1,21,21,2,1,465,2,26,2,2,0
100090,ET_Slime,2,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,7,mon_slime,280,None,None,Slime,4,5,1,2388,1592,2444,1629,280,392,0,185,562,140,280,3997,3997,85,280,1134452,85,3156,99,114,0
100091,ET_WatchDog,3,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,2,mon_watchdog,280,None,None,Underground Guard Dog,1,5,1,5625,3750,2792,1861,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100092,ET_Dynamite,3,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,2,mon_dynamite,280,None,None,Frightened Prison Guard,1,5,1,5625,3750,2792,1861,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100093,ET_Slave,1,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,1,mon_slave,280,None,None,Catapult Slave,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100094,ET_MorningStarGolem,4,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,0,mon_morningstargolem,280,None,None,Morningstar Golem,4,5,1,2388,1592,2444,1629,280,392,0,185,562,140,280,3997,3997,85,280,1134452,85,3156,99,114,0
100095,ET_DevilLantren,4,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,0,mon_devillantren,280,None,None,Devil Lantern,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100096,ET_Ghoul,1,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,0,mon_ghoul,280,None,None,Ghoul,1,5,1,4230,2820,2041,1361,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100097,ET_DeathBell,3,"This isn't a strong monster, but tears could be dropping from your eyes if you attack it recklessly.",0,0,0,mon_deathbell,280,None,None,Deathbell,1,5,1,5625,3750,2792,1861,280,280,0,85,464,112,336,3499,2333,57,280,1212814,199,4092,171,57,0
100098,ET_schlesien_darkmage,1,The Medakia were created by court wizards to fend off intruders that were more dangerous than grave robbers.,0,0,0,mon_schlesien_darkmage,330,None,None,Medakia,1,5,1,6413,2137,3074,1024,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100099,ET_raider,1,"Although a Kepa by name, it actually comes from the demon realm.",0,0,0,mon_raider,330,None,None,Kepa Raider,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
10010,Wizard_M,6,Monster,64,49,6,icon_item_nothing,1,None,None,Male Wizard,None,2,0,56,37,56,37,1,1,0,2,5,0,1,21,21,2,1,465,2,26,2,2,0
100100,ET_bubbe_chaser,1,"For the last several years, the Vubbe society became severely differentiated and complicated.",0,0,0,mon_bubbe_chaser,330,None,None,Vubbe Chaser,0,5,1,2664,1434,5443,2931,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100101,ET_bubbe_fighter,1,"For the last several years, the Vubbe society became severely differentiated and complicated.",0,0,0,mon_bubbe_fighter,330,None,None,Vubbe Warrior,0,5,1,2459,1639,5024,3349,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100102,ET_Bat,3,"Acting as Mirtis' scout minion, these bats once lived throughout the world but have grown into a large threat despite their small bodies.",0,0,0,mon_bat,330,None,None,Bat,1,5,0,6897,2956,3407,1460,330,330,0,100,563,132,396,3193,2129,67,330,1382304,234,4817,201,67,0
100103,ET_Lizardman,3,It is a Beast-type monster whose origin can be easily identified from its appearance and its name.,0,0,5,mon_lizardman,330,None,None,Lizardman,1,5,1,7365,3966,3638,1959,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100104,ET_escape_wendigo,1,A monster with a habit of baiting and attacking humans.,0,0,0,mon_escape_wendigo,330,None,None,Wendigo Escapee,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100105,ET_Dumaro,3,"The Dumaro is a newly discovered monster, which developed its toxic abilities after the Great Plant Cataclysm.",0,0,7,mon_dumaro,330,None,None,Dumaro,1,5,1,7365,3966,3638,1959,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100106,ET_Moglan,4,"This beast that once exclusively roamed in the demon realm. Nowadays it is found all over the world, endangering other wildlife and humans.",0,0,5,mon_moglan,330,None,None,Moglan,1,5,1,5558,2992,2664,1434,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100107,ET_rondo_orange,4,"The Rondo is not an animal found in our world, rather it is an animal that crossed from the demon realm.",0,0,1,mon_rondo_orange,330,None,None,Orange Rondo,1,5,0,4833,2602,2317,1247,330,330,0,100,563,132,396,3193,2129,67,330,1382304,234,4817,201,67,0
100108,ET_wendigo_brown,3,A monster with a habit of baiting and attacking humans.,0,0,2,mon_wendigo_brown,330,None,None,Brown Wendigo,1,5,1,7365,3966,3638,1959,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100109,ET_TerraNymph_brown,3,"The Terra Imp is quite mischievous. One should be aware of their belongings, as they might steal them.",0,0,0,mon_terranymph_brown,330,None,None,Brown Terra Imp,1,5,1,7365,3966,3638,1959,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
10011,Bomb_RokasMission,6,Monster,64,49,6,icon_item_nothing,1,None,None,Canyon Bomb,None,2,0,56,37,56,37,1,1,0,2,5,0,1,21,21,2,1,465,2,26,2,2,0
100110,ET_Templeslave_sword_blue,1,"Like Templeshooters, they strive hard to reach for a higher status in the Goblin society.",0,0,0,mon_templeslave_sword_blue,330,None,None,Earth Blue Temple Slave Assassin,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100111,ET_zigri_red,3,A demon minion found throughout the world.,0,0,2,mon_zigri_red,330,None,None,Red Zigri,1,5,0,5912,3941,2920,1946,330,330,0,100,563,132,396,3193,2129,67,330,1382304,234,4817,201,67,0
100112,ET_NightMaiden,1,They are servants and body guards to the Demon Lords.,0,0,0,mon_nightmaiden,330,None,None,Night Maiden,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100113,ET_dimmer,3,It attacks people with the bead that it is holding every day.,0,0,2,mon_dimmer,330,None,None,Earth Dimmer,1,5,1,7932,3399,3918,1679,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100114,ET_Kepari_mage,1,"Kepari are not related with the Kepa, and are instead akin to animals.",0,0,2,mon_kepari_mage,330,None,None,Kepari Shaman,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100115,ET_Wendigo_bow,3,A monster with a habit of baiting and attacking humans.,0,0,2,mon_wendigo_bow,330,None,None,Wendigo Archer,1,5,1,6799,4532,3358,2238,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100116,ET_Wendigo_mage,3,A monster with a habit of baiting and attacking humans.,0,0,2,mon_wendigo_mage,330,None,None,Wendigo Magician,1,5,1,6799,4532,3358,2238,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100117,ET_Colifly_bow,3,"Colliflies have not awakened themselves as a species and even when they are going through the formation of a social group, demons nor humans are not using them. However, they are indeed threatening individually.",0,0,5,mon_colifly_bow,330,None,None,Coliflower Archer,1,5,1,6799,4532,3358,2238,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100118,ET_TerraNymph_mage,1,"The Terra Imp is quite mischievous. One should be aware of their belongings, as they might steal them.",0,0,0,mon_terranymph_mage,330,None,None,Terra Imp Mage,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100119,ET_pyran_green,3,Pyran is created when the egg of a reptile that is in ashes transforms and hatches.,0,0,7,mon_pyran_green,330,None,None,Corrupt Pyran,1,5,1,6799,4532,3358,2238,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100120,ET_Templeslave_mage_blue,1,"Like Templeshooters, they strive hard to reach for a higher status in the Goblin society.",0,0,0,mon_templeslave_mage_blue,330,None,None,Earth Blue Temple Slave Mage,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100121,ET_spector_F,1,Ghosts affected by demons often change their appearance in a way similar to this.,0,0,0,spector_f,330,None,None,Earth Spectra,1,5,1,5130,3420,2459,1639,330,330,0,100,563,132,396,4258,2839,67,330,1727880,234,4817,201,67,0
100122,ET_GoblinWarrior_red,3,"It is unknown whether Vubbe Fighters are trained, or just have a natural aptitude for combat.",0,0,2,mon_goblin_warrior_red,330,None,None,Red Vubbe Fighter,0,5,2,3650,2433,7275,4850,330,330,0,134,1062,132,396,3315,4973,201,330,2277453,67,3075,67,201,0
100123,ET_Ammon,3,Ammon has been existing from the ancient times and killed many people.,0,0,1,mon_ammon,330,None,None,Ammon,0,5,1,3358,2238,6693,4462,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100124,ET_Worg,3,"It is unclear whether Worgs are beings that commune with human spirits, or if they are an ancient wolf species. ",0,0,0,mon_worg,330,None,None,Worg,0,5,1,3358,2238,6693,4462,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100125,ET_duckey,3,"Its appearance did not change much, but its physicality has. Lives near water.",0,0,1,mon_duckey,330,None,None,Ducky,0,5,0,3407,1460,6790,2910,330,330,0,134,1062,132,396,2162,3243,201,330,1457570,67,3075,67,201,0
100126,ET_Spion_red,3,"It's well-trained to follow its owner's every command. Unfortunately, its owner is usually a demon.",0,0,2,mon_spion_red,330,None,None,Red Spion,0,7,1,3621,2963,7218,5906,330,330,0,134,1062,132,396,3391,5087,201,330,2143485,67,3075,67,201,0
100127,ET_chupaluka,3,A monster which is said to be created by demons using the Chupacabra.,0,0,0,mon_chupaluka,330,None,None,Chupaluka,0,5,1,3638,1959,7251,3904,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100128,ET_Ultanun,3,Ultanuns have always been flightless birds even before their deformation.,0,0,7,mon_ultanun,330,None,None,Ultanun,0,5,1,3078,2518,6135,5020,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100129,ET_InfroHoglan,3,There are many birds that cannot fly after they've transformed to monsters.,0,0,7,mon_infrohoglan,330,None,None,Infro Hoglan,0,5,1,3358,2238,6693,4462,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100130,ET_Spion_mage_white,1,"It's well-trained to follow its owner's every command. Unfortunately, its owner is usually a demon.",0,0,1,mon_spion_mage_white,330,None,None,White Spion Mage,0,7,1,2893,1929,5911,3941,330,330,0,134,1062,132,396,3391,5087,201,330,2143485,67,3075,67,201,0
100131,ET_Tiny_bow_blue,3,"Due to its cute appearance many people have tried to win over Tini's heart, but none were successful.",0,0,5,mon_tiny_bow_blue,330,None,None,Blue Tini Archer,0,5,1,3358,2238,6693,4462,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100132,ET_goblin2_wand3,1,"After Medzio Diena, as the environment turned favorable to the Goblins, their number increased and they wanted to invade the land of the humans. For your reference, Woodgoblins and goblins are not directly related.",0,0,2,mon_goblin2_wand3,330,None,None,Goblin Magician,0,5,1,2459,1639,5024,3349,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100133,ET_Tiny_mage_brown,3,"Due to its cute appearance many people have tried to win over Tini's heart, but none were successful.",0,0,7,mon_tiny_mage_brown,330,None,None,Brown Tini Magician,0,5,1,3358,2238,6693,4462,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100134,ET_Npanto_archer,1,Pantos used to live at the Geli region from a long time ago and they kept their friendly relationship with humans before they were influenced on Medzio Diena.,0,0,1,mon_npanto_archer,330,None,None,Panto Archer,0,5,1,2459,1639,5024,3349,330,330,0,134,1062,132,396,2882,4324,201,330,1821963,67,3075,67,201,0
100135,ET_slime_dark_blue,2,"Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.",0,0,0,mon_slime_dark_blue,330,None,None,Blue Slime,4,5,1,3366,1442,3443,1475,330,461,0,217,695,165,330,4865,4865,100,330,1645166,100,3725,117,134,0
100136,ET_Zolem_blue,4,Monster,0,0,6,mon_zolem_blue,330,None,None,Blue Zolem,4,2,1,3394,2263,3472,2315,330,461,0,217,695,165,330,5724,5724,100,330,1935489,100,3725,117,134,0
100137,ET_Moving_trap,4,The Boowook are one of the many defensive systems left by Zachariel the Great in the Royal Mausoleum.,0,0,1,mon_moving_trap,330,None,None,Boowook,4,5,1,2885,1923,2951,1967,330,461,0,217,695,165,330,4865,4865,100,330,1645166,100,3725,117,134,0
100138,ET_Shardstatue,4,A possessed demonic monster obsessed with the divine Goddess Statues.,0,0,5,mon_shardstatue,330,None,None,Shardstatue,4,5,1,2885,1923,2951,1967,330,461,0,217,695,165,330,4865,4865,100,330,1645166,100,3725,117,134,0
100139,ET_loftlem_blue,1,It is a monster from the demon realm that the Demon King Baiga uses. Baiga likes monsters that reports news from various worlds.,0,0,7,mon_loftlem_blue,330,None,None,Pure Loftlem,4,5,0,2509,1672,2566,1711,330,461,0,217,695,165,330,3649,3649,100,330,1316133,100,3725,117,134,0
100140,ET_Burialer,4,A monster that is being created when the tombstone of the dead and the spirit of the grave combine inaccurately.,0,0,5,mon_burialer,330,None,None,Burialer,4,7,1,3394,2263,3472,2315,330,461,0,217,695,165,330,5724,5724,100,330,1935489,100,3725,117,134,0
