$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
100007,ET_Velniamonkey_minimal,1,단순히 마족의 짐승이라고 생각해선 안 됩니다. 이 몬스터는 실제로는 지능도 꽤 높습니다.,0,0,7,boss_velniamonkey,280,None,None,테라 벨니아몽키,0,1,2,6004,4003,12217,8144,280,280,0,114,860,224,336,7376,11064,171,280,2339799,57,2610,57,171,0
1000070,item_summon_boss_moa,3,여러 종류의 새를 길들이려 노력하는 사람들도 모아에게는 관심이 없는 사람이 많습니다. 왜냐하면 이 새는 너무 많이 먹기 때문입니다.,0,0,0,boss_moa,330,None,None,모아,0,0,3,6891,3710,14379,7742,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000071,item_summon_boss_Moyabruka,3,부엽토에서 떨어진 씨앗과 애벌레가 결합하여 변이된 몬스터로 당연히 신수의 날 이전에는 발견되지 않던 종입니다.,0,0,1,boss_moyabruka,330,None,None,모야브루카,0,0,3,6361,4240,13273,8849,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000072,item_summon_boss_Moldyhorn,3,인간이든 몬스터든 자신보다 약한 것은 무엇이든 괴롭히는 못된 성향을 지녔습니다.,0,0,7,m_boss_moldyhorn,330,None,None,몰디혼,0,0,3,6361,4240,13273,8849,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000073,item_summon_boss_molich,3,"몰렉은 수백년간 여러 마군주를 섬기며 많은 공적을 세웠으며, 장차 더 높은 지위에 오를 가능성이 높습니다. 마족의 역사에 밝은 학자들은 만약 그런 일이 생긴다면 브람블이나 미르티스 같은  낮은 지위의 마군주를 넘어서지도 모른다고 예상하고 있습니다.",0,0,0,boss_molich,330,None,None,몰렉,0,0,3,7421,3180,15485,6636,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000074,item_summon_boss_Minotaurs,3,미노타우로스는 오래 전부터 존재한 몬스터로 신수의 날에 날개가 돋은 개체가 생겼다는 것 말고는 과거나 지금이나 흉폭하고 잔인합니다.,0,0,2,boss_minotaurs,330,None,None,미노타우로스,1,0,3,14745,7940,6891,3710,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000075,item_summon_boss_mirtis,1,"미르티스는 마군주 가운데 지위가 낮은 편에 속하고, 여러 번 길티네가 맡긴 임무를 그르쳤으며, 결국에는 마지막 임무에 실패하여 인간에게 역으로 봉인까지 당했습니다. 신수의 날이 닥친 덕분에 자유를 찾자 실패한 임무를 만회하려 노력하고 있습니다.",0,0,0,boss_mirtis,330,None,None,미르티스,1,0,3,12638,5416,5676,2432,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000076,item_summon_boss_bebraspion,3,"인간 가운데도 어린 시절에 길들이려 한 시도가 있었으나, 확실한 성공을 거둔 것은 마족들입니다.",0,0,5,boss_bebraspion,330,None,None,베브라스피온,0,0,3,6361,4240,13273,8849,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000077,item_summon_boss_Velniamonkey,1,단순히 마족의 짐승이라고 생각해선 안 됩니다. 이 몬스터는 실제로는 지능도 꽤 높습니다.,0,0,7,boss_velniamonkey,330,None,None,벨니아몽키,5,0,3,7247,4831,7771,5181,1113,556,0,201,695,928,309,8674,8674,100,0,10668274,100,3504,100,167,0
1000078,item_summon_boss_Velorchard,1,이들은 고위 마족의 정원과 과수를 돌보던 마족입니다. 길티네가 본격적으로 여신들과 싸우기로 결심한 후에는 전투에도 동원되고 있으며 마족들이 대개 그렇듯 이전의 하던 일과 전투력은 무관합니다.,0,0,7,boss_velorchard,330,None,None,벨로차드,1,0,3,10832,7221,4865,3243,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000079,item_summon_boss_Blud,4,마군주 블룻은 능력이나 마족 가운데 지위 등을 보면 대단할 것이 없습니다. 그러나 그가 지닌 중대한 의미는 길티네가 라이마의 예지를 방해하기 위해서 무작위적으로 선택하여 키운 마군주라는 점입니다.,0,0,0,boss_blud,330,None,None,블룻,1,0,3,13540,4513,6081,2027,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
100008,ET_Prisoncutter_minimal,4,잔인함이 일상으로 이루어지는 곳에서는 그에 맞는 마족이 활동하기 마련입니다. 이들은 마족 세계에서도 고문과 살육을 즐기는 자였습니다.,0,0,0,boss_prisoncutter,280,None,None,테라 프리즌커터,1,1,2,12443,8295,6004,4003,280,280,280,85,464,224,336,10889,7259,57,280,2229438,199,4092,171,57,0
1000080,item_summon_boss_Strongholder,3,마계에서 강력한 전사로 이름을 떨치던 이들이 길티네의 명으로 우리 세계에 발을 디뎠습니다.,0,0,0,boss_strongholder,330,None,None,사이클롭스,1,0,3,13611,9074,6361,4240,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000081,item_summon_boss_salamander,3,신수의 날 이전에도 존재하던 몬스터로 예전에는 비록 소수라도 사람과 친한 개체도 있었으나 지금은 전혀 그렇지 않습니다.,0,0,2,boss_salamander,330,None,None,샐러맨더,0,0,3,6891,3710,14379,7742,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000082,item_summon_boss_ShadowGaoler,1,섀도게일러는 본시 정령 가운데 하나였으나 신수의 날을 즈음하여 마족의 힘을 받아들였습니다.,0,0,0,boss_shadowgaoler,330,None,None,섀도게일러,1,0,3,12638,5416,5676,2432,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000083,item_summon_boss_stone_whale,4,광물에서 변이된 몬스터인 석화고래가 별 연관이 없는 고래의 형태를 띤 이유는 밝혀지지 않았습니다.,0,0,1,boss_stone_whale,330,None,None,석화고래,4,0,3,6280,3382,6510,3505,618,866,0,217,695,618,618,11376,11376,100,330,7258086,100,3725,117,134,0
1000084,item_summon_boss_Sequoia,3,딥디르비 명인이 인간을 지키도록 제작하였으나 그 성질이 나쁘게 변하여 해로운 몬스터가 되었습니다.,0,0,2,boss_sequoia_blue,330,None,None,세콰이아,5,0,3,10948,4692,11560,4954,1113,556,0,201,695,928,309,8674,8674,100,0,10668274,100,3504,100,167,0
1000085,item_summon_boss_Shnayim,4,왕릉을 수호하기 위해 만들어진 마법피조물이며 약하지만 여신의 힘도 깃들어 마족에게 강한 편입니다.,0,0,5,boss_shnayim,330,None,None,쉬나임,4,0,3,5797,3865,6009,4006,618,866,0,217,695,618,618,11376,11376,100,330,7258086,100,3725,117,134,0
1000086,item_summon_boss_Spector_m,2,마족의 영향을 받은 망령이 백 년 이상의 세월을 견뎌내면 더 큰 힘을 부여받고 지위가 상승되기도 합니다.,0,0,0,boss_spector_m,330,None,None,스펙터 군주,1,0,3,11735,6319,5270,2838,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000087,item_summon_boss_simorph,1,시모프는 마족이 아닌 몬스터가 협력의 대가로 마족의 지위를 얻은 알려진 첫 사례입니다. 몇몇 마스터들은 이 일이 더 많은 좋지 않은 사례의 선례가 되지 않기를 바라고 있습니다.,0,0,1,boss_simorph,330,None,None,시모프,5,0,3,7851,4227,8419,4533,1113,556,0,201,695,928,309,8674,8674,100,0,10668274,100,3504,100,167,0
1000088,item_summon_boss_Throneweaver,1,강한 힘을 지닌 곤충형은 본능에 충실한 살육자가 되거나 영향력을 얻으려 합니다. 후자가 특히 위험한 이유는 대개 마족과 손을 잡기 때문이며 쓰론위버가 이 경우에 해당합니다.,0,0,7,boss_throneweaver,330,None,None,쓰론위버,1,0,3,10832,7221,4865,3243,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000089,item_summon_boss_Ironbaum,4,아이언바움이 원래는 마족들의 연습 대상이었다는 설이 있습니다. 아무튼 기원이야 무엇이든 현재는 인류의 위협입니다.,0,0,2,boss_ironbaum,330,None,None,아이언바움,4,0,3,6280,3382,6510,3505,618,866,198,217,695,618,618,11376,11376,100,330,7258086,100,3725,117,134,0
100009,ET_Rambandgad_red_minimal,2,하급의 몬스터가 어떤 계기로 강한 몬스터가 되었을 때 여전히 그것들을 약하다고 오해하는 사람들이 있습니다. 그러나 현재의 상황변화에 충분히 주의를 기울이지 않으면 이런 몬스터는 언제든 큰 재앙이 될 수 있습니다.,0,0,0,boss_rambandgad_red,280,None,None,테라 붉은 래밴자드,1,1,2,12443,8295,6004,4003,280,280,0,85,464,224,336,10889,7259,57,280,2229438,199,4092,171,57,0
1000090,item_summon_boss_archon,4,아콘은 마계에서 비교적 높은 지위에 속하며 전투 외에도 많은 일을 담당하는 마족입니다.,0,0,2,boss_archon,330,None,None,아콘,4,0,3,5797,3865,6009,4006,618,866,0,217,695,618,618,11376,11376,100,330,7258086,100,3725,117,134,0
1000091,item_summon_boss_Abomination,3,처음에는 마법제조의 실수나 부작용으로만 창조되었으나 이후 일부 악의적인 마법사나 마족이 고의적으로 탄생시키기도 했습니다.,0,0,0,boss_abomination,330,None,None,어보미네이션,1,0,3,13611,9074,6361,4240,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000092,item_summon_boss_Unknocker,4,보물을 지키는 수호자나 문지기로 고위 마법사와 인간 등 여러 세력이 자주 이용하던 마법피조물입니다.,0,0,0,boss_unknocker,330,None,None,언낙커,1,0,3,12638,5416,5676,2432,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000093,item_summon_boss_Achat,4,왕릉을 수호하기 위해 만들어진 마법피조물이며 약하지만 여신의 힘도 깃들어 마족에게 강한 편입니다.,0,0,5,boss_achat,330,None,None,에하트,4,0,3,6280,3382,6510,3505,618,866,0,217,695,618,618,11376,11376,100,330,7258086,100,3725,117,134,0
1000094,item_summon_boss_ellaganos,3,엘라가노스는 무덤에 쓰인 석재와 죽은 자가 결합한 특이한 형태의 언데드가 오랜 세월을 지낸 후에 더 강력한 힘과 형태를 갖추어 생깁니다.,0,0,0,boss_ellaganos,330,None,None,엘라가노스,1,0,3,15880,6805,7421,3180,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000095,item_summon_boss_Yeti,3,예티는 신수의 날 이전에는 단순히 전설로만 전해졌으며 실제로 그 모습이 확인되어 실제하는 몬스터로 인정받은 것은 최근의 일입니다.,0,0,4,boss_yeti,330,None,None,예티,0,0,3,6891,3710,14379,7742,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000096,item_summon_boss_yonazolem,4,졸렘이 일반 골렘과 다른 차이점은 마법이 아닌 다른 기운에 의해 움직인다는 점입니다.,0,0,1,boss_yonazolem,330,None,None,요나졸렘,4,0,3,6280,3382,6510,3505,618,866,0,217,695,618,618,11376,11376,100,330,7258086,100,3725,117,134,0
1000097,item_summon_boss_woodhoungan,1,이들은 마계의 보코르라고 할 수 있습니다. 길티네 같은 마신과 접응하여 그 권능을 사용하는 일이 가능합니다.,0,0,7,boss_woodhoungan,330,None,None,우드혼간,5,0,3,7247,4831,7771,5181,1113,556,0,201,695,928,309,8674,8674,100,0,10668274,100,3504,100,167,0
1000098,item_summon_boss_werewolf,3,웨어울프는 오래 전부터 여러 세상을 방랑하던 종족입니다. 어느 세계나 세상에도 속하지 않던 이들은 최근 신수의 날이 자신들에게는 좋은 기회가 될 것이라고 생각하고 있습니다.,0,0,0,boss_werewolf,330,None,None,웨어울프,0,0,3,6361,4240,13273,8849,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000099,item_summon_boss_unicorn,3,한때 여신들에게만 등을 내주던 이 신수는 이제 모든 여신들의 적이 되었습니다.,0,0,0,boss_unicorn,330,None,None,유니콘,1,0,3,13611,9074,6361,4240,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
10001,Stone,6,쿼렐슈터가 사용하기도 합니다.,64,49,6,icon_item_nothing,1,None,None,돌,None,2,0,113,75,113,75,1,1,0,2,5,1,1,42,42,2,1,465,2,26,2,2,0
100010,ET_Foculus_minimal,3,하급의 몬스터가 어떤 계기로 강한 몬스터가 되었을 때 여전히 그것들을 약하다고 오해하는 사람들이 있습니다. 그러나 현재의 상황변화에 충분히 주의를 기울이지 않으면 이런 몬스터는 언제든 큰 재앙이 될 수 있습니다.,0,0,2,boss_foculus,280,None,None,테라 포쿨루스,0,1,2,10266,3422,20397,6799,280,280,0,114,860,224,336,7376,11064,171,280,2339799,57,2610,57,171,0
1000100,item_summon_boss_Zawra,1,하급의 몬스터가 어떤 계기로 강한 몬스터가 되었을 때 여전히 그것들을 약하다고 오해하는 사람들이 있습니다. 그러나 현재의 상황변화에 충분히 주의를 기울이지 않으면 이런 몬스터는 언제든 큰 재앙이 될 수 있습니다.,0,0,0,boss_zawra,330,None,None,자우라,1,0,3,10832,7221,4865,3243,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000101,item_summon_boss_GiantWoodGoblin,3,부베가 마족의 사주를 받아 불러낸 마물의 일종입니다. 경로는 모르지만 부베가 활동하지 않는 지역에서도 나타나곤 합니다.,0,0,7,boss_giantwoodgoblin,330,None,None,자이언트 우드 고블린,5,0,3,9384,6256,9909,6606,1113,556,0,201,695,928,309,8674,8674,100,0,10668274,100,3504,100,167,0
1000102,item_summon_boss_Chapparition,2,채퍼리션은 대개 죽은 마법사의 유령이 사악함에 빠져 생긴다고 알려져 있습니다.,0,0,0,boss_chapparition,330,None,None,채퍼리션,1,0,3,12638,5416,5676,2432,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000103,item_summon_boss_Carapace,4,"많은 몬스터들이 신수의 날에 온갖 종류의 변형을 일으켰지만, 캐러페이스는 그 가운데도 독특한 경우에 해당합니다. 이 몬스터는 탈피동물이 벗어버린 껍질에서 발생했습니다.",0,0,4,boss_carapace,330,None,None,캐러페이스,2,0,3,9730,4170,10516,4506,433,742,0,134,1177,433,804,7452,7452,234,461,6430457,67,3504,100,134,0
1000104,item_summon_boss_Canceril,4,온갖 동식물의 변형이 이루어져 몬스터가 된 현재의 세계에서 캔서릴 정도의 변화는 이제 평범하기까지 합니다.,0,0,4,boss_canceril,330,None,None,캔서릴,0,0,3,5270,2838,11369,6122,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
1000105,item_summon_boss_Centaurus,2,숲의 정령 가운데 가장 인간과 친밀했던 이들이 이제 인간의 적이 된 것은 슬픈 일입니다.,0,0,4,boss_centaurus,330,None,None,켄타우로스,1,0,3,12638,5416,5676,2432,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000106,item_summon_boss_Kerberos,3,여신들에 비해 마족들은 자신의 영역을 지키는 많은 몬스터를 키우거나 만들어냅니다. 켈베로스도 태초에는 지금의 형태가 아니었다는 전설이 있습니다.,0,0,2,boss_kerberos,330,None,None,켈베로스,1,0,3,14745,7940,6891,3710,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000107,item_summon_boss_Colimencia,1,초기에는 휴면에 들어간 콜리멘시아를 보고 강한 식물몬스터이긴 해도 고정형이라고 생각해서 큰 피해를 입은 사람도 적지 않습니다.,0,0,4,boss_colimencia,330,None,None,콜리멘시아,5,0,3,8455,3623,9066,3885,1113,556,0,201,695,928,309,8674,8674,100,0,10668274,100,3504,100,167,0
1000108,item_summon_boss_Kubas,4,"렉시퍼는 왕릉을 침입하기 위해 무수한 시도를 했습니다. 그는 침입에는 성공하지 못했지만, 그 과정에서 큐바스 같은 몬스터를 만드는 가외의 소득은 있었습니다.",0,0,6,fd_boss_kubas,330,None,None,큐바스,4,0,3,5797,3865,6009,4006,618,866,0,217,695,618,618,11376,11376,100,330,7258086,100,3725,117,134,0
1000109,item_summon_boss_Clymen,3,어두운 곳이나 깊은 숲 등에서 잠복하길 좋아하는 성격입니다. 소심한 면이 있어 상대가 약하다고 판단하면 모습을 나타내고 공격을 시작합니다.,0,0,7,boss_clymen,330,None,None,클라이멘,5,0,3,9384,6256,9909,6606,1113,556,0,201,695,928,309,8674,8674,100,0,10668274,100,3504,100,167,0
100011,ET_Rocksodon_minimal,4,하급의 몬스터가 어떤 계기로 강한 몬스터가 되었을 때 여전히 그것들을 약하다고 오해하는 사람들이 있습니다. 그러나 현재의 상황변화에 충분히 주의를 기울이지 않으면 이런 몬스터는 언제든 큰 재앙이 될 수 있습니다.,0,0,4,boss_rocksodon,280,None,None,테라 락스돈,0,1,2,7505,2501,15271,5090,280,280,280,114,860,224,336,7376,11064,171,280,2339799,57,2610,57,171,0
1000110,item_summon_boss_Kimeleech,1,키르멜리치는 몬스터나 마족의 피를 빱니다. 인간은 이들에게 크기가 작기 때문입니다. 그렇지만 어차피 인간을 공격하기 때문에 흡혈여부는 문제가 안 됩니다.,0,0,7,boss_kimeleech,330,None,None,키르멜리치,2,0,3,9035,4865,9765,5258,433,742,0,134,1177,433,804,7452,7452,234,461,6430457,67,3504,100,134,0
1000111,item_summon_boss_Templeshooter,3,고블린 사회가 신수의 날에 겪은 가장 큰 변화는 템플슈터같은 강력한 개체의 출현입니다. 다만 이들은 고블린 종족 전체의 이익보다는 자신의 이익을 우선시합니다. 그러므로 설령 다른 자를 섬기고 있어도 숨은 목적이 따로 있습니다.,0,0,0,boss_templeshooter,330,None,None,템플슈터,1,0,3,13611,9074,6361,4240,618,618,0,100,563,495,742,9713,6475,67,330,7623000,234,4817,201,67,0
1000112,item_summon_boss_tutu,3,신수의 날 이후 양서류들은 매우 여러 형태로 변형되었기 때문에 투투는 상대적으로 본래 원형에 가깝습니다. 물론 그렇다고 흉폭하지 않은 것은 아닙니다.,0,0,7,boss_tutu,330,None,None,투투,0,0,3,7421,3180,15485,6636,618,618,0,134,1062,495,742,6624,9936,201,330,8038072,67,3075,67,201,0
